% Model,SOFC - BV-MS.mph
% Version,COMSOL 6.2.0.339
% Date,"Feb 7 2024, 19:38"
% Table,"Solution 1/Stationary Solver 5, Segregated solver - "
% Iteration number,Error: Current Distribution,"Error: Velocity U_a, Pressure P_a",Error: Mass Fractions,"Error: Velocity U_f, Pressure P_f",Error: Mass Fractions (2)
206,9.946064789886254E-5,7.651669363553519E-4,3.41241950875726E-4,0.0018835112142356278,0.0018777657705456835
207,9.475182952146995E-5,7.589688632480639E-4,3.36975448304306E-4,0.0017932388549267912,0.0017839025242226724
208,9.02662018946878E-5,7.529669936536082E-4,3.327851225880626E-4,0.0017073137537028215,0.0016949393841305413
209,8.59930832118201E-5,7.469971122897005E-4,3.2866841090839586E-4,0.001625321250161118,0.0016106031009896968
210,8.192235169310901E-5,7.410014963710989E-4,3.2462273819823024E-4,0.0015473219229985892,0.0015306347138395113
211,7.804435664269034E-5,7.349531155869118E-4,3.206457184823296E-4,0.0014730553540557682,0.0014547900974675068
212,7.434990534613595E-5,7.288599600168121E-4,3.1673498458279593E-4,0.0014023291704083228,0.0013828413682974423
213,7.083030045926665E-5,7.22732446804994E-4,3.1288835150499475E-4,0.0013350928146121464,0.0013145742561488335
214,6.747724335753629E-5,7.165861034340507E-4,3.091036322592155E-4,0.0012710318492946675,0.001249789693079622
215,6.428283900167822E-5,7.104342163834377E-4,3.053787512130286E-4,0.0012101202466695945,0.001188298405664271
216,6.123955354840982E-5,7.042831782440176E-4,3.017117778773666E-4,0.0011521028938859537,0.0011299225802192917
217,5.834022372625784E-5,6.981437872494701E-4,2.9810085511784197E-4,0.0010968849048829553,9.641584500741937E-4
218,4.4271027964748996E-5,6.907325348615205E-4,2.9455732653471033E-4,9.280151491264329E-4,9.2669635365896E-4
NaN,NaN,NaN,NaN,NaN,NaN
219,0.07996772646659267,0.08442187968879744,4.2029645574971733E-4,0.07662628772942938,0.005549289035183741
220,5.564051023038725E-4,0.04916280546157374,4.118946411632227E-4,0.053480277253175966,0.005555753868944827
221,2.91947926409811E-4,0.03260680197778817,4.077636331501768E-4,0.030783047507927284,0.005246474420758107
222,2.787387193295459E-4,0.023465144494022355,4.034857925918081E-4,0.016530416927478395,0.004960361926134719
223,2.6683174625617066E-4,0.017719150030956806,3.989865833464312E-4,0.008631575365475014,0.004699923502461811
224,2.5561734897022514E-4,0.013600544711436765,3.942805690350996E-4,0.004724954271995166,0.004461286910969221
225,2.4496722891604076E-4,0.01042426373944217,3.894068576493573E-4,0.003361661346815398,0.004240106861967852
226,2.3480880657482435E-4,0.007933349215665807,3.844210543939162E-4,0.003279621837287879,0.0040331929509881854
227,2.250968202344868E-4,0.0059993314116915655,3.7937162819595547E-4,0.0034700743161969793,0.0038384688193575708
228,2.1580021790995688E-4,0.0045198354767654264,3.7430141149340267E-4,0.00361289653677836,0.0036545962816732325
229,2.0689555626739195E-4,0.003410226308555731,3.6924538592005186E-4,0.003662270009305985,0.0034806505215422374
230,1.9836352513860953E-4,0.0025971362546151283,3.6422993500649723E-4,0.0036386123392328075,0.003315921450612132
231,1.9018702257253504E-4,0.002021203880812885,3.592743220318426E-4,0.003564812146099583,0.003159802079460733
232,1.823502098659396E-4,0.0016326085545139745,3.5439206100467807E-4,0.0034619648423013516,0.0030117646728096974
233,1.7483838478958268E-4,0.0013876235393448567,3.495920217234997E-4,0.003345918751740514,0.0028713286952650467
234,1.6763760750423203E-4,0.0012455615855624896,3.448796048274982E-4,0.003221377318507149,0.0027380589682282084
235,1.607346269038859E-4,0.0011701637899528177,3.402577076831886E-4,0.003093861765049471,0.0026115310638735565
236,1.5411663192302705E-4,0.001133550668709089,3.357270707995735E-4,0.002966381734448146,0.002491352471247083
237,1.4777151998868646E-4,0.0011170945706558983,3.312871847750151E-4,0.0028432941326745793,0.002377163471246062
